"party","counter_party","notional","party_notional","cp_share_pct","party_market_share_pct"
"Nomura","GMO Click",770519729,29773765833,2.59,1.9
"Nomura","Flow Traders BV",746174359,29773765833,2.51,1.9
"Nomura","LMAX Broker 2",737421662,29773765833,2.48,1.9
"Nomura","LMAX Broker",718853977,29773765833,2.41,1.9
"Nomura","Jane Street",663756010,29773765833,2.23,1.9
"Nomura","Virtu",650863237,29773765833,2.19,1.9
"Nomura","Citadel",638309388,29773765833,2.14,1.9
"Nomura","Velocity Trade",579048963,29773765833,1.94,1.9
"Nomura","Barclays EB",533445311,29773765833,1.79,1.9
"Nomura","SBI",511116086,29773765833,1.72,1.9
"Nomura","Commerzbank",458528227,29773765833,1.54,1.9
"Nomura","HRP PoP",444783433,29773765833,1.49,1.9
"Nomura","ANZ",335185310,29773765833,1.13,1.9
"Nomura","Alpfin - RBPB",241478861,29773765833,0.81,1.9
"Nomura","DBS Singapore",183401202,29773765833,0.62,1.9
"Nomura","RBC Capital Markets",176046990,29773765833,0.59,1.9
"Nomura","Solid Trading",172911820,29773765833,0.5808,1.9
"Nomura","HSBC London",169865779,29773765833,0.5705,1.9
"Nomura","TFS Derivatives - RBPB",158255373,29773765833,0.53,1.9
"Nomura","Qube-RT",151982172,29773765833,0.5105,1.9
"Nomura","Fubon Bank TW",144001910,29773765833,0.48,1.9
"Nomura","Jump Trading Pacific Pte. Ltd",133804511,29773765833,0.45,1.9
"Nomura","Monex",127341441,29773765833,0.43,1.9
"Nomura","Goldman Sachs",125557956,29773765833,0.42,1.9
"Nomura","Taishin Bank",107930142,29773765833,0.36,1.9
"Nomura","National Australia Bank Melbourne",87441651,29773765833,0.29,1.9
"Nomura","Tower Research",86633786,29773765833,0.29,1.9
"Nomura","NatWest Markets",64404926,29773765833,0.22,1.9
"Nomura","KGI Securities",62544385,29773765833,0.2101,1.9
"Nomura","Hirose",57482194,29773765833,0.19,1.9
"Nomura","Britannia Global Markets",57272108,29773765833,0.19,1.9
"Nomura","SEB",51610043,29773765833,0.17,1.9
"Nomura","KGI Taiwan",45975382,29773765833,0.15,1.9
"Nomura","Equiti Capital",44688623,29773765833,0.1501,1.9
"Nomura","Citibank",40531727,29773765833,0.14,1.9
"Nomura","Credit Agricole",28713713,29773765833,0.096,1.9
"Nomura","ESW Manage Limited",27493435,29773765833,0.092,1.9
"Nomura","Royal Bank of Canada London",25453950,29773765833,0.086,1.9
"Nomura","Nomura",25421440,29773765833,0.085,1.9
"Nomura","Gaitame",22883017,29773765833,0.077,1.9
"Nomura","Société Générale",21074608,29773765833,0.0708,1.9
"Nomura","Macquarie Bank",13945304,29773765833,0.047,1.9
"Nomura","Gain Global Markets",8942036,29773765833,0.03,1.9
"Nomura","JP Morgan",6751601,29773765833,0.023,1.9
"Nomura","Rabo Bank",6165092,29773765833,0.0207,1.9
"Nomura","Danske Bank",6042956,29773765833,0.0203,1.9
"Nomura","Verition - HSBC PB",6011261,29773765833,0.0202,1.9
"Nomura","MFP Trading",5859724,29773765833,0.02,1.9
"Nomura","State Street Bank",5566638,29773765833,0.019,1.9
"Nomura","GTS Securities",5379425,29773765833,0.018,1.9
"Nomura","Edgewater Markets",5240121,29773765833,0.018,1.9
"Nomura","Morgan Stanley",5215898,29773765833,0.018,1.9
"Nomura","AT Global Markets",4175293,29773765833,0.014,1.9
"Nomura","SVLS Research",3995642,29773765833,0.013,1.9
"Nomura","Swissquote",3286015,29773765833,0.011,1.9
"Nomura","MN Fund",3139880,29773765833,0.0105,1.9
"Nomura","UNICREDIT",2566833,29773765833,0.0086,1.9
"Nomura","Makor Securities LLP",2489542,29773765833,0.0084,1.9
"Nomura","Nordea EB",2396366,29773765833,0.008,1.9
"Nomura","ShinKong Bank",1997188,29773765833,0.0067,1.9
"Nomura","Zurich Cantonal Bank",1593284,29773765833,0.0054,1.9
"Nomura","Royal Bank of Canada Toronto",1506284,29773765833,0.0051,1.9
"Nomura","SmartMoney",1403589,29773765833,0.0047,1.9
"Nomura","Sharada",832811,29773765833,0.0028,1.9
"Nomura","TD Securities",724639,29773765833,0.0024,1.9
"Nomura","Crabel Capital Management",645668,29773765833,0.0022,1.9
"Nomura","Standard Chartered Bank",305277,29773765833,0.001,1.9
"Nomura","ABN POP",281714,29773765833,0.0009,1.9
"Nomura","Raiffeisen Bank International",104538,29773765833,0.0004,1.9
"Nomura","Saxo Bank",108430,29773765833,0.0004,1.9
"Nordea EB","Jump Trading",160437919,447525739,35.85,0.029
"Nordea EB","Flow Traders BV",61134185,447525739,13.66,0.029
"Nordea EB","Hudson River Trading",54738138,447525739,12.23,0.029
"Nordea EB","Jane Street",52044857,447525739,11.63,0.029
"Nordea EB","XTX Markets",25327721,447525739,5.66,0.029
"Nordea EB","Citadel",21251626,447525739,4.75,0.029
"Nordea EB","LMAX Broker 2",18486769,447525739,4.13,0.029
"Nordea EB","Goldman Sachs",12036605,447525739,2.69,0.029
"Nordea EB","NatWest Markets",11926851,447525739,2.67,0.029
"Nordea EB","Henning Carey",5941074,447525739,1.33,0.029
"Nordea EB","Solid Trading",4708571,447525739,1.05,0.029
"Nordea EB","White Oak",3122598,447525739,0.7,0.029
"Nordea EB","Nomura",2396366,447525739,0.54,0.029
"Nordea EB","Tower Research",2188608,447525739,0.49,0.029
"Nordea EB","ANZ",2090710,447525739,0.47,0.029
"Nordea EB","HSBC London",2089490,447525739,0.47,0.029
"Nordea EB","JP Morgan",2047551,447525739,0.46,0.029
"Nordea EB","Virtu",1299983,447525739,0.2905,0.029
"Nordea EB","BAML",1044534,447525739,0.23,0.029
"Nordea EB","Alpfin - RBPB",997170,447525739,0.22,0.029
"Nordea EB","Morgan Stanley",995153,447525739,0.22,0.029
"Nordea EB","Barclays EB",635211,447525739,0.14,0.029
"Nordea EB","Equiti Capital",300573,447525739,0.067,0.029
"Nordea EB","Savile Global Markets",135023,447525739,0.0302,0.029
"Nordea EB","SBI",100057,447525739,0.022,0.029
"Nordea EB","LMAX Broker",48396,447525739,0.0108,0.029
"Northern Trust","Jump Trading",494933387,902433765,54.84,0.058
"Northern Trust","Flow Traders BV",116923632,902433765,12.96,0.058
"Northern Trust","Hudson River Trading",107193824,902433765,11.88,0.058
"Northern Trust","Jane Street",72224170,902433765,8,0.058
"Northern Trust","LMAX Broker 2",40927091,902433765,4.54,0.058
"Northern Trust","Commerzbank",26930999,902433765,2.98,0.058
"Northern Trust","UBS",22457533,902433765,2.49,0.058
"Northern Trust","Goldman Sachs",7389086,902433765,0.82,0.058
"Northern Trust","Citadel",6091514,902433765,0.68,0.058
"Northern Trust","XTX Markets",4512590,902433765,0.5,0.058
"Northern Trust","State Street Bank",2304495,902433765,0.26,0.058
"Northern Trust","LMAX Broker",545444,902433765,0.0604,0.058
"OCBC","Jump Trading",12044010,23287370,51.72,0.0015
"OCBC","UBS",11243360,23287370,48.28,0.0015
"Orient Futures","UBS",218956372,442123901,49.52,0.028
"Orient Futures","Jump Trading",135323418,442123901,30.61,0.028
"Orient Futures","LMAX Broker 2",58067651,442123901,13.13,0.028
"Orient Futures","Goldman Sachs",15012371,442123901,3.4,0.028
"Orient Futures","BNP Paribas",4843629,442123901,1.1,0.028
"Orient Futures","Value Opportunities VCC - QIO Fund",4301445,442123901,0.97,0.028
"Orient Futures","XTX Markets",3328104,442123901,0.75,0.028
"Orient Futures","Virtu",2173558,442123901,0.49,0.028
"Orient Futures","LMAX Broker",117353,442123901,0.027,0.028
"Pepperstone","Jump Trading",32850777,47112917,69.73,0.003
"Pepperstone","Flow Traders BV",7118298,47112917,15.11,0.003
"Pepperstone","Hudson River Trading",3642932,47112917,7.73,0.003
"Pepperstone","Jane Street",1920720,47112917,4.08,0.003
"Pepperstone","Citadel",1129063,47112917,2.4,0.003
"Pepperstone","Commerzbank",191331,47112917,0.4061,0.003
"Pepperstone","ANZ",157023,47112917,0.33,0.003
"Pepperstone","Equiti Capital",59318,47112917,0.13,0.003
"Pepperstone","Virtu",29973,47112917,0.064,0.003
"Pepperstone","Goldman Sachs",10314,47112917,0.022,0.003
"Pepperstone","NatWest Markets",3111,47112917,0.0066,0.003
"Pepperstone","LMAX Broker",57,47112917,0.0001,0.003
"Quantedge Global Fund","Jump Trading",9976,9976,100,0
"Qube-RT","LMAX Broker 2",3926455094,5348541810,73.41,0.34
"Qube-RT","UBS",343307629,5348541810,6.42,0.34
"Qube-RT","Jump Trading",316106006,5348541810,5.91,0.34
"Qube-RT","Nomura",151982172,5348541810,2.84,0.34
"Qube-RT","Jane Street",130687614,5348541810,2.44,0.34
"Qube-RT","Hudson River Trading",105455826,5348541810,1.97,0.34
"Qube-RT","Standard Chartered Bank",77052006,5348541810,1.44,0.34
"Qube-RT","XTX Markets",67731364,5348541810,1.27,0.34
"Qube-RT","Commerzbank",48073815,5348541810,0.9,0.34
"Qube-RT","HSBC London",42012460,5348541810,0.79,0.34
"Qube-RT","KGI Securities",40283836,5348541810,0.75,0.34
"Qube-RT","Flow Traders BV",38143139,5348541810,0.71,0.34
"Qube-RT","Virtu",17282389,5348541810,0.32,0.34
"Qube-RT","NatWest Markets",10068488,5348541810,0.19,0.34
"Qube-RT","Citadel",8809313,5348541810,0.16,0.34
"Qube-RT","DBS Singapore",6398782,5348541810,0.12,0.34
"Qube-RT","Barclays EB",4367453,5348541810,0.082,0.34
"Qube-RT","Gain Global Markets",2980023,5348541810,0.056,0.34
"Qube-RT","TFS Derivatives - RBPB",2958732,5348541810,0.055,0.34
"Qube-RT","ANZ",2319441,5348541810,0.043,0.34
"Qube-RT","Credit Agricole",1315439,5348541810,0.025,0.34
"Qube-RT","SBI",1172805,5348541810,0.022,0.34
"Qube-RT","Macquarie Bank",1092127,5348541810,0.0204,0.34
"Qube-RT","Goldman Sachs",612185,5348541810,0.011,0.34
"Qube-RT","AT Global Markets",483533,5348541810,0.009,0.34
"Qube-RT","SEB",468611,5348541810,0.0088,0.34
"Qube-RT","Société Générale",307608,5348541810,0.0058,0.34
"Qube-RT","Britannia Global Markets",248671,5348541810,0.0046,0.34
"Qube-RT","HRP PoP",243510,5348541810,0.0046,0.34
"Qube-RT","Swissquote",121739,5348541810,0.0023,0.34
"Rabo Bank","Jump Trading",392292984,1186805450,33.05,0.076
"Rabo Bank","Hudson River Trading",284119680,1186805450,23.94,0.076
"Rabo Bank","Flow Traders BV",169436588,1186805450,14.28,0.076
"Rabo Bank","Jane Street",104454116,1186805450,8.8,0.076
"Rabo Bank","Henning Carey",78804876,1186805450,6.64,0.076
"Rabo Bank","LMAX Broker 2",41570126,1186805450,3.5,0.076
"Rabo Bank","Citadel",23017080,1186805450,1.94,0.076
"Rabo Bank","Commerzbank",15331483,1186805450,1.29,0.076
"Rabo Bank","Goldman Sachs",15216636,1186805450,1.28,0.076
"Rabo Bank","XTX Markets",13676686,1186805450,1.15,0.076
"Rabo Bank","NatWest Markets",9053021,1186805450,0.76,0.076
"Rabo Bank","Nomura",6165092,1186805450,0.52,0.076
"Rabo Bank","State Street Bank",5192277,1186805450,0.44,0.076
"Rabo Bank","Virtu",5060186,1186805450,0.43,0.076
"Rabo Bank","UBS",5023365,1186805450,0.42,0.076
"Rabo Bank","Credit Agricole",4857169,1186805450,0.4093,0.076
"Rabo Bank","Gain Global Markets",3285847,1186805450,0.28,0.076
"Rabo Bank","HRP PoP",2751796,1186805450,0.23,0.076
"Rabo Bank","ANZ",1822178,1186805450,0.15,0.076
"Rabo Bank","Standard Chartered Bank",1031032,1186805450,0.087,0.076
"Rabo Bank","Société Générale",988941,1186805450,0.083,0.076
"Rabo Bank","SEB",647131,1186805450,0.055,0.076
"Rabo Bank","Britannia Global Markets",632065,1186805450,0.053,0.076
"Rabo Bank","HSBC London",620120,1186805450,0.052,0.076
"Rabo Bank","TFS Derivatives - RBPB",619790,1186805450,0.052,0.076
"Rabo Bank","White Oak",614815,1186805450,0.052,0.076
"Rabo Bank","Royal Bank of Canada London",520370,1186805450,0.044,0.076
"Raiffeisen Bank International","LMAX Broker 2",80069536,159801149,50.11,0.0102
"Raiffeisen Bank International","Goldman Sachs",28120495,159801149,17.6,0.0102
"Raiffeisen Bank International","Commerzbank",19442231,159801149,12.17,0.0102
"Raiffeisen Bank International","Standard Chartered Bank",8716003,159801149,5.45,0.0102
"Raiffeisen Bank International","Jane Street",6151346,159801149,3.85,0.0102
"Raiffeisen Bank International","ANZ",5182253,159801149,3.24,0.0102
"Raiffeisen Bank International","Hudson River Trading",3697748,159801149,2.31,0.0102
"Raiffeisen Bank International","Jump Trading",3583179,159801149,2.24,0.0102
"Raiffeisen Bank International","UBS",2717822,159801149,1.7,0.0102
"Raiffeisen Bank International","HSBC London",1020759,159801149,0.64,0.0102
"Raiffeisen Bank International","Flow Traders BV",620366,159801149,0.39,0.0102
"Raiffeisen Bank International","Swissquote",311805,159801149,0.2,0.0102
"Raiffeisen Bank International","Nomura",104538,159801149,0.065,0.0102
"Raiffeisen Bank International","XTX Markets",63068,159801149,0.04,0.0102
"RBC Capital Markets","Barclays EB",1269606792,2817027184,45.07,0.1801
"RBC Capital Markets","Wells Fargo",783494889,2817027184,27.81,0.1801
"RBC Capital Markets","LMAX Broker 2",253234274,2817027184,8.99,0.1801
"RBC Capital Markets","Nomura",176046990,2817027184,6.25,0.1801
"RBC Capital Markets","Jane Street",93009716,2817027184,3.3,0.1801
"RBC Capital Markets","Jump Trading",86825885,2817027184,3.08,0.1801
"RBC Capital Markets","Standard Chartered Bank",50220414,2817027184,1.78,0.1801
"RBC Capital Markets","ANZ",42436499,2817027184,1.51,0.1801
"RBC Capital Markets","BNP Paribas",13409482,2817027184,0.48,0.1801
"RBC Capital Markets","Flow Traders BV",12423254,2817027184,0.44,0.1801
"RBC Capital Markets","Hudson River Trading",10211612,2817027184,0.36,0.1801
"RBC Capital Markets","XTX Markets",5435941,2817027184,0.19,0.1801
"RBC Capital Markets","HSBC London",4245821,2817027184,0.1507,0.1801
"RBC Capital Markets","Commerzbank",3413615,2817027184,0.12,0.1801
"RBC Capital Markets","UBS",2599423,2817027184,0.092,0.1801
"RBC Capital Markets","Gain Global Markets",2578054,2817027184,0.092,0.1801
"RBC Capital Markets","Citadel",1781466,2817027184,0.063,0.1801
"RBC Capital Markets","Credit Agricole",1744639,2817027184,0.062,0.1801
"RBC Capital Markets","KGI Securities",1537140,2817027184,0.055,0.1801
"RBC Capital Markets","NatWest Markets",962024,2817027184,0.034,0.1801
"RBC Capital Markets","Société Générale",911751,2817027184,0.032,0.1801
"RBC Capital Markets","Henning Carey",249073,2817027184,0.0088,0.1801
"RBC Capital Markets","Goldman Sachs",244104,2817027184,0.0087,0.1801
"RBC Capital Markets","Royal Bank of Canada Toronto",169728,2817027184,0.006,0.1801
"RBC Capital Markets","Macquarie Bank",123060,2817027184,0.0044,0.1801
"RBC Capital Markets","LMAX Broker",111538,2817027184,0.004,0.1801
"Renaissance Technologies","Henning Carey",75268519,110184796,68.31,0.007
"Renaissance Technologies","Jump Trading",10309675,110184796,9.36,0.007
"Renaissance Technologies","Barclays EB",8509111,110184796,7.72,0.007
"Renaissance Technologies","Commerzbank",4635684,110184796,4.21,0.007
"Renaissance Technologies","Flow Traders BV",4412902,110184796,4.01,0.007
"Renaissance Technologies","Hudson River Trading",2102877,110184796,1.91,0.007
"Renaissance Technologies","XTX Markets",1776190,110184796,1.61,0.007
"Renaissance Technologies","UBS",704599,110184796,0.64,0.007
"Renaissance Technologies","Jane Street",687148,110184796,0.62,0.007
"Renaissance Technologies","Royal Bank of Canada Toronto",562457,110184796,0.5105,0.007
"Renaissance Technologies","ANZ",512823,110184796,0.47,0.007
"Renaissance Technologies","Citadel",494787,110184796,0.45,0.007
"Renaissance Technologies","Virtu",208024,110184796,0.19,0.007
"Royal Bank of Canada London","Jump Trading",3027675541,7269657856,41.65,0.46
"Royal Bank of Canada London","Hudson River Trading",1354524171,7269657856,18.63,0.46
"Royal Bank of Canada London","Flow Traders BV",900678319,7269657856,12.39,0.46
"Royal Bank of Canada London","Jane Street",571193818,7269657856,7.86,0.46
"Royal Bank of Canada London","XTX Markets",349059986,7269657856,4.8,0.46
"Royal Bank of Canada London","Citadel",228876073,7269657856,3.15,0.46
"Royal Bank of Canada London","LMAX Broker 2",218088886,7269657856,3,0.46
"Royal Bank of Canada London","NatWest Markets",188076795,7269657856,2.59,0.46
"Royal Bank of Canada London","Commerzbank",111935063,7269657856,1.54,0.46
"Royal Bank of Canada London","Goldman Sachs",70209881,7269657856,0.97,0.46
"Royal Bank of Canada London","UBS",64016260,7269657856,0.8806,0.46
"Royal Bank of Canada London","ANZ",56743080,7269657856,0.7805,0.46
"Royal Bank of Canada London","Henning Carey",28800049,7269657856,0.4,0.46
"Royal Bank of Canada London","Nomura",25453950,7269657856,0.3501,0.46
"Royal Bank of Canada London","White Oak",10661680,7269657856,0.15,0.46
"Royal Bank of Canada London","HRP PoP",9248804,7269657856,0.13,0.46
"Royal Bank of Canada London","Virtu",8515798,7269657856,0.12,0.46
"Royal Bank of Canada London","LMAX Broker",5927010,7269657856,0.082,0.46
"Royal Bank of Canada London","Tower Research",5679156,7269657856,0.078,0.46
"Royal Bank of Canada London","HSBC London",5214127,7269657856,0.072,0.46
"Royal Bank of Canada London","Gain Global Markets",4755492,7269657856,0.065,0.46
"Royal Bank of Canada London","Standard Chartered Bank",3788835,7269657856,0.052,0.46
"Royal Bank of Canada London","JP Morgan",3205121,7269657856,0.044,0.46
"Royal Bank of Canada London","TFS Derivatives - RBPB",2213908,7269657856,0.0305,0.46
"Royal Bank of Canada London","Solid Trading",2061424,7269657856,0.028,0.46
"Royal Bank of Canada London","Macquarie Bank",1969154,7269657856,0.027,0.46
"Royal Bank of Canada London","Equiti Capital",1548365,7269657856,0.021,0.46
"Royal Bank of Canada London","Britannia Global Markets",1224356,7269657856,0.017,0.46
"Royal Bank of Canada London","SEB",1199033,7269657856,0.017,0.46
"Royal Bank of Canada London","Zurich Cantonal Bank",1020665,7269657856,0.014,0.46
"Royal Bank of Canada London","Société Générale",964479,7269657856,0.013,0.46
"Royal Bank of Canada London","Barclays EB",929395,7269657856,0.013,0.46
"Royal Bank of Canada London","SBI",735405,7269657856,0.0101,0.46
"Royal Bank of Canada London","Swissquote",726324,7269657856,0.01,0.46
"Royal Bank of Canada London","ABN POP",615900,7269657856,0.0085,0.46
"Royal Bank of Canada London","MFP Trading",521035,7269657856,0.0072,0.46
"Royal Bank of Canada London","Rabo Bank",520370,7269657856,0.0072,0.46
"Royal Bank of Canada London","Credit Agricole",517300,7269657856,0.0071,0.46
"Royal Bank of Canada London","AT Global Markets",314040,7269657856,0.0043,0.46
"Royal Bank of Canada London","Edgewater Markets",248808,7269657856,0.0034,0.46
"Royal Bank of Canada Toronto","UBS",2048386016,5171215034,39.61,0.3306
"Royal Bank of Canada Toronto","Jump Trading",1306820411,5171215034,25.27,0.3306
"Royal Bank of Canada Toronto","Hudson River Trading",317295258,5171215034,6.14,0.3306
"Royal Bank of Canada Toronto","State Street Bank",222546754,5171215034,4.3,0.3306
"Royal Bank of Canada Toronto","Goldman Sachs",195080693,5171215034,3.77,0.3306
"Royal Bank of Canada Toronto","Jane Street",193103399,5171215034,3.73,0.3306
"Royal Bank of Canada Toronto","HSBC London",188352707,5171215034,3.64,0.3306
"Royal Bank of Canada Toronto","Barclays EB",124969711,5171215034,2.42,0.3306
"Royal Bank of Canada Toronto","Commerzbank",105828577,5171215034,2.05,0.3306
"Royal Bank of Canada Toronto","ANZ",82001183,5171215034,1.59,0.3306
"Royal Bank of Canada Toronto","Morgan Stanley",74319738,5171215034,1.44,0.3306
"Royal Bank of Canada Toronto","Henning Carey",63905003,5171215034,1.24,0.3306
"Royal Bank of Canada Toronto","Citadel",62825432,5171215034,1.21,0.3306
"Royal Bank of Canada Toronto","BNP Paribas",38219903,5171215034,0.74,0.3306
"Royal Bank of Canada Toronto","Flow Traders BV",36891535,5171215034,0.71,0.3306
"Royal Bank of Canada Toronto","HRP PoP",24023838,5171215034,0.46,0.3306
"Royal Bank of Canada Toronto","White Oak",14570066,5171215034,0.28,0.3306
"Royal Bank of Canada Toronto","Virtu",10318096,5171215034,0.2,0.3306
"Royal Bank of Canada Toronto","XTX Markets",6719896,5171215034,0.13,0.3306
"Royal Bank of Canada Toronto","TD Securities",6533832,5171215034,0.13,0.3306
"Royal Bank of Canada Toronto","Citibank",5491728,5171215034,0.1062,0.3306
"Royal Bank of Canada Toronto","Société Générale",5237709,5171215034,0.1013,0.3306
"Royal Bank of Canada Toronto","Credit Agricole",5100715,5171215034,0.099,0.3306
"Royal Bank of Canada Toronto","Bank of Montreal",4129675,5171215034,0.08,0.3306
"Royal Bank of Canada Toronto","LMAX Broker 2",3493912,5171215034,0.068,0.3306
"Royal Bank of Canada Toronto","Stratos Markets Ltd",2750332,5171215034,0.053,0.3306
"Royal Bank of Canada Toronto","Tower Research",2666324,5171215034,0.052,0.3306
"Royal Bank of Canada Toronto","Gelber Group",2583107,5171215034,0.05,0.3306
